STRATA,CLUSTER,W,multi,multi3,s5,SEX,SCHOOL,br2,ca,sw,ze,fa,ve,mi,ni,wa,fr,sleep,str_d,M_SAD,esrcrd_r,ese_r,F_BR,br
2025_27,772.0,62.59016393442625,0.0,0.0,0.0,1.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0
2025_27,772.0,62.4632599776203,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,8.0,1.0
2025_27,772.0,62.4632599776203,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0
2025_27,772.0,69.59740221747653,0.0,0.0,0.0,1.0,일반계고,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_27,772.0,69.59740221747653,0.0,0.0,1.0,1.0,일반계고,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0
2025_27,772.0,64.12557248730117,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,6.0,1.0
2025_27,772.0,64.12557248730117,1.0,1.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0
2025_27,772.0,69.59740221747653,0.0,0.0,1.0,1.0,일반계고,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0
2025_27,772.0,64.12557248730117,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,6.0,1.0
2025_27,772.0,64.12557248730117,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,5.0,1.0
2025_27,772.0,69.59740221747653,0.0,0.0,1.0,1.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,8.0,1.0
2025_27,772.0,69.59740221747653,0.0,0.0,0.0,1.0,일반계고,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,8.0,1.0
2025_27,772.0,64.12557248730117,0.0,0.0,1.0,2.0,일반계고,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0
2025_27,772.0,69.59740221747653,0.0,0.0,0.0,1.0,일반계고,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0
2025_27,772.0,64.12557248730117,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,8.0,1.0
2025_27,772.0,69.59740221747653,0.0,0.0,1.0,1.0,일반계고,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,1.0
2025_27,772.0,69.59740221747653,0.0,0.0,0.0,1.0,일반계고,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0
2025_27,772.0,64.12557248730117,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,1.0
2025_27,772.0,69.59740221747653,0.0,0.0,1.0,1.0,일반계고,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0
2025_27,772.0,64.12557248730117,0.0,0.0,0.0,2.0,일반계고,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0
2025_27,772.0,64.12557248730117,0.0,0.0,1.0,2.0,일반계고,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0
2025_27,772.0,69.59740221747653,0.0,0.0,1.0,1.0,일반계고,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,7.0,1.0
2025_27,772.0,69.59740221747653,0.0,0.0,1.0,1.0,일반계고,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,8.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,0.0,2.0,일반계고,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,8.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,6.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,5.0,1.0
2025_26,773.0,47.668056706873536,0.0,9.0,1.0,2.0,일반계고,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,6.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,0.0,2.0,일반계고,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,0.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,8.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0
2025_26,773.0,47.668056706873536,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,0.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0
2025_26,773.0,47.668056706873536,1.0,1.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,7.0,1.0
2025_26,773.0,47.668056706873536,1.0,1.0,1.0,2.0,일반계고,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0
2025_26,773.0,47.668056706873536,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,1.0,2.0,일반계고,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,8.0,1.0
2025_26,773.0,47.668056706873536,0.0,0.0,0.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,7.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_26,773.0,57.471135522923475,1.0,1.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
2025_26,773.0,57.471135522923475,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,5.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,4.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,8.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0
2025_26,773.0,57.471135522923475,1.0,1.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,8.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,8.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,7.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,0.0,2.0,일반계고,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0
2025_26,773.0,57.471135522923475,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0
2025_26,773.0,57.471135522923475,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,8.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,6.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0
2025_26,773.0,55.47394574352165,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,0.0,2.0,일반계고,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,7.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,0.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,6.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
2025_26,773.0,55.47394574352165,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
2025_26,773.0,55.47394574352165,0.0,9.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,1.0
2025_26,773.0,55.47394574352165,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,0.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,0.0
2025_23,774.0,20.816608996539788,1.0,1.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0
2025_23,774.0,20.816608996539788,0.0,9.0,0.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0
2025_23,774.0,20.816608996539788,0.0,9.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,8.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,6.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,1.0
2025_23,774.0,20.816608996539788,0.0,9.0,0.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
2025_23,774.0,20.816608996539788,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,5.0,8.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,6.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0
2025_23,774.0,20.816608996539788,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,8.0,1.0
2025_23,774.0,25.62740384615385,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,1.0
2025_23,774.0,25.62740384615385,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0
2025_23,774.0,25.62740384615385,0.0,0.0,0.0,2.0,일반계고,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0
2025_23,774.0,25.62740384615385,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,5.0,5.0,1.0
2025_23,774.0,25.62740384615385,0.0,9.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,6.0,1.0
2025_23,774.0,25.62740384615385,0.0,0.0,0.0,2.0,일반계고,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,1.0
2025_23,774.0,25.62740384615385,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0
2025_23,774.0,25.62740384615385,1.0,1.0,1.0,2.0,일반계고,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,8.0,1.0
2025_23,774.0,25.62740384615385,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,8.0,1.0
2025_23,774.0,25.62740384615385,1.0,1.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,7.0,1.0
2025_23,774.0,25.62740384615385,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_23,774.0,25.62740384615385,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_23,774.0,25.62740384615385,0.0,0.0,0.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,8.0,1.0
2025_23,774.0,25.62740384615385,0.0,0.0,1.0,2.0,일반계고,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,1.0
2025_23,774.0,25.62740384615385,1.0,1.0,1.0,2.0,일반계고,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,6.0,1.0
2025_23,774.0,25.62740384615385,0.0,0.0,1.0,2.0,일반계고,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0
